Business Type,Name,Rating,Review Count,Price Level,Category,Address,City,State,Phone,Yelp URL
hospitals,Pediatrics On Demand,2.70,66,0,Pediatricians,"9930 Sw Hwy, Oak Lawn, IL 60453",Oak Lawn,Illinois,7084240900,https://www.yelp.com/biz/pediatrics-on-demand-oak-lawn-9?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Loyola Medicine Burr Ridge,2.60,54,0,Doctors,"6800 N Frontage Rd, Burr Ridge, IL 60527",Burr Ridge,Illinois,8885847888,https://www.yelp.com/biz/loyola-medicine-burr-ridge-burr-ridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Methodist Hospitals - Northlake Campus,2.50,11,0,Hospitals,"600 Grant St, Gary, IN 46402",Gary,Illinois,2198864000,https://www.yelp.com/biz/methodist-hospitals-northlake-campus-gary?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Advocate Health Care,2.50,22,0,Hospitals,"3815 Highland Ave, Downers Grove, IL 60515",Downers Grove,Illinois,6302755900,https://www.yelp.com/biz/advocate-health-care-downers-grove?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Palos Health South Campus,2.50,11,0,Hospitals,"15300 West Ave, Orland Park, IL 60462",Orland Park,Illinois,7083493438,https://www.yelp.com/biz/palos-health-south-campus-orland-park?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Elmhurst Hospital Emergency Room,2.40,19,0,Emergency Rooms,"Fillmore St, Elmhurst, IL 60126",Elmhurst,Illinois,Not Provided,https://www.yelp.com/biz/elmhurst-hospital-emergency-room-elmhurst?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,"Helena Radomska, MD",2.20,19,0,Psychiatrists,"Chicago, IL 60657",Chicago,Illinois,3123074160,https://www.yelp.com/biz/helena-radomska-md-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,UChicago Medicine,2.20,58,0,Hospitals,"1 Ingalls Dr, Harvey, IL 60426",Harvey,Illinois,7083332300,https://www.yelp.com/biz/uchicago-medicine-harvey?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Provident Hospital of Cook County,2.10,27,0,Hospitals,"500 E 51st St, Ste 1, Chicago, IL 60615",Chicago,Illinois,3125722000,https://www.yelp.com/biz/provident-hospital-of-cook-county-chicago-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,UI Health Emergency Department,2.10,37,0,Emergency Rooms,"1740 W Taylor St, Chicago, IL 60612",Chicago,Illinois,3123554000,https://www.yelp.com/biz/ui-health-emergency-department-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Northwest Community Hospital,2.10,18,0,Hospitals,"675 W Kirchhoff Rd, Arlington Heights, IL 60005",Arlington Heights,Illinois,8476187000,https://www.yelp.com/biz/northwest-community-hospital-arlington-heights-4?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,RML Specialty Hospital,2.00,9,0,Hospitals,"3435 W Van Buren St, Chicago, IL 60624",Chicago,Illinois,7738266300,https://www.yelp.com/biz/rml-specialty-hospital-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Holy Family Medical Center,3.00,1,0,Hospitals,"4941 W 14th St, Cicero, IL 60804",Cicero,Illinois,7087807400,https://www.yelp.com/biz/holy-family-medical-center-cicero?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Advocate Lutheran General Hospital,2.00,9,0,Hospitals,"692 Lee St, Des Plaines, IL 60016",Des Plaines,Illinois,8472961413,https://www.yelp.com/biz/advocate-lutheran-general-hospital-des-plaines?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Mercy Hospital and Medical Center,2.30,3,0,Medical Centers,"5635 S Pulaski Rd, Chicago, IL 60629",Chicago,Illinois,7735856077,https://www.yelp.com/biz/mercy-hospital-and-medical-center-chicago-12?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Lawndale Christian Health Center - Archer Heights,1.80,5,0,Midwives,"5122 S Archer, Chicago, IL 60632",Chicago,Illinois,8725883560,https://www.yelp.com/biz/lawndale-christian-health-center-archer-heights-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Chicago Behavioral Hospital,1.70,57,0,Psychiatrists,"555 Wilson Ln, Des Plaines, IL 60016",Des Plaines,Illinois,8447568600,https://www.yelp.com/biz/chicago-behavioral-hospital-des-plaines?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,South Shore Hospital,1.70,20,0,Hospitals,"8012 S Crandon Ave, Chicago, IL 60617",Chicago,Illinois,7737680810,https://www.yelp.com/biz/south-shore-hospital-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Northwest Community Hospital,1.60,48,0,Hospitals,"901 W Kirchhoff Rd, Arlington Heights, IL 60005",Arlington Heights,Illinois,8476183370,https://www.yelp.com/biz/northwest-community-hospital-arlington-heights-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Riveredge Hospital,1.60,45,0,Hospitals,"8311 Roosevelt Rd, Forest Park, IL 60130",Forest Park,Illinois,7082094181,https://www.yelp.com/biz/riveredge-hospital-forest-park?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Midwest Express Clinic,2.00,3,0,Urgent Care,"4070 N Milwaukee Ave, Chicago, IL 60641",Chicago,Illinois,3123746104,https://www.yelp.com/biz/midwest-express-clinic-chicago-9?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Duly Health & Care,1.50,348,0,Obstetricians & Gynecologists,"430 Pennsylvania Ave, Ste 340, Glen Ellyn, IL 60137",Glen Ellyn,Illinois,6304326340,https://www.yelp.com/biz/duly-health-and-care-glen-ellyn?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Holy Cross Hospital,1.50,48,0,Hospitals,"2701 W 68th St, Chicago, IL 60629",Chicago,Illinois,7738849000,https://www.yelp.com/biz/holy-cross-hospital-chicago-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
hospitals,Kindred Hospital Chicago Northlake,1.50,22,0,Hospitals,"365 East North Ave, Northlake, IL 60164",Northlake,Illinois,7083458100,https://www.yelp.com/biz/kindred-hospital-chicago-northlake-northlake?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Luxury Imports Auto Sales and Service,5.00,8,0,Auto Repair,"3975 Algonquin Rd, Rolling Meadows, IL 60008",Rolling Meadows,Illinois,8473484321,https://www.yelp.com/biz/luxury-imports-auto-sales-and-service-rolling-meadows-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Choy's Mobile Repair,5.00,8,0,Auto Repair,"Chicago, IL 60657",Chicago,Illinois,7734186738,https://www.yelp.com/biz/choys-mobile-repair-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Montoyas Muffler,5.00,6,0,Auto Repair,"2011 Rice St, Melrose Park, IL 60160",Melrose Park,Illinois,7084102204,https://www.yelp.com/biz/montoyas-muffler-melrose-park?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Top Notch Auto Care,5.00,8,0,Auto Repair,"6200 N Northwest Hwy, Chicago, IL 60631",Chicago,Illinois,7735940800,https://www.yelp.com/biz/top-notch-auto-care-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,K & R Auto Sales,5.00,6,0,Auto Repair,"2521 S Archer Ave, Chicago, IL 60608",Chicago,Illinois,3123281450,https://www.yelp.com/biz/k-and-r-auto-sales-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Belmont-Kolmar Towing,5.00,6,0,Auto Repair,"5432 Howard St, Skokie, IL 60077",Skokie,Illinois,8478243202,https://www.yelp.com/biz/belmont-kolmar-towing-skokie?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Auto Dynasty,5.00,8,0,Auto Repair,"2211 E Oakton Rd, Arlington Heights, IL 60005",Arlington Heights,Illinois,3128894859,https://www.yelp.com/biz/auto-dynasty-arlington-heights?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Forest View Auto Services,5.00,6,0,Auto Repair,"8229 W Forest Preserve Ave, Chicago, IL 60634",Chicago,Illinois,7738874880,https://www.yelp.com/biz/forest-view-auto-services-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Hawk's Collision Repair Center,5.00,6,0,Auto Repair,"2526 W Sibley Blvd, Posen, IL 60469",Posen,Illinois,7083852502,https://www.yelp.com/biz/hawks-collision-repair-center-posen?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Paulen Auto,5.00,5,0,Body Shops,"4346 W Belmont Ave, Chicago, IL 60641",Chicago,Illinois,7732833535,https://www.yelp.com/biz/paulen-auto-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Heights Body and Motor Works,5.00,5,0,Body Shops,"871 E Palatine Rd, Wheeling, IL 60070",Wheeling,Illinois,8474598889,https://www.yelp.com/biz/heights-body-and-motor-works-wheeling?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Abraham Auto and Truck Repair,5.00,14,0,Auto Repair,"4711 W 16th St, Cicero, IL 60804",Cicero,Illinois,7086563419,https://www.yelp.com/biz/abraham-auto-and-truck-repair-cicero?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Dentless Touch - Chicago,5.00,7,0,Mobile Dent Repair,"229 Eisenhower Ln S, Lombard, IL 60148",Lombard,Illinois,6305772777,https://www.yelp.com/biz/dentless-touch-chicago-lombard?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Classic Auto Repair,5.00,8,0,Auto Repair,"1528 Emerson St, Evanston, IL 60201",Evanston,Illinois,8478596815,https://www.yelp.com/biz/classic-auto-repair-evanston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,D & K Service Station,5.00,6,0,Auto Repair,"1900 Madison St, Maywood, IL 60153",Maywood,Illinois,7083455630,https://www.yelp.com/biz/d-and-k-service-station-maywood?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Bur Auto Care,5.00,5,0,Auto Repair,"1740 W Cortland Ct, Ste A, Addison, IL 60101",Addison,Illinois,6308890233,https://www.yelp.com/biz/bur-auto-care-addison?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Pro Auto,5.00,6,0,Auto Repair,"11546 S Austin Ave, Alsip, IL 60803",Alsip,Illinois,7084990802,https://www.yelp.com/biz/pro-auto-alsip?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,A & G Auto Repair,5.00,11,0,Auto Repair,"752 N Yale Ave, Villa Park, IL 60181",Villa Park,Illinois,6306070251,https://www.yelp.com/biz/a-and-g-auto-repair-villa-park?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Magic Auto,5.00,9,0,Body Shops,"1001 E Northwest Hwy, Des Plaines, IL 60016",Des Plaines,Illinois,8472989331,https://www.yelp.com/biz/magic-auto-des-plaines?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Ernie & Sons Auto Service,5.00,6,0,Auto Repair,"8522 S Pulaski Rd, Chicago, IL 60652",Chicago,Illinois,7734983100,https://www.yelp.com/biz/ernie-and-sons-auto-service-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Caco's Automotive Repair,5.00,5,0,Tires,"5720 Columbia Ave, Ste A, Hammond, IN 46320",Hammond,Illinois,2199332226,https://www.yelp.com/biz/cacos-automotive-repair-hammond?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Arroyo Motors,5.00,5,0,Auto Repair,"1830 W Belmont Ave, Chicago, IL 60657",Chicago,Illinois,7735169117,https://www.yelp.com/biz/arroyo-motors-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Thamms' Auto Repair,5.00,13,0,Auto Repair,"1818 W 99th St, Chicago, IL 60643",Chicago,Illinois,7732392700,https://www.yelp.com/biz/thamms-auto-repair-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,JNJ Complete Auto Repair,5.00,5,0,Auto Repair,"15627 S 70th Ct, Orland Park, IL 60462",Orland Park,Illinois,7087819110,https://www.yelp.com/biz/jnj-complete-auto-repair-orland-park-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Luxe Auto Collision,5.00,5,0,Body Shops,"10828 S Cicero, Unit B, Oak Lawn, IL 60453",Oak Lawn,Illinois,7084018000,https://www.yelp.com/biz/luxe-auto-collision-oak-lawn?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Crestwood Auto,5.00,5,0,Auto Repair,"12727 Cal Sag Rd, Crestwood, IL 60445",Crestwood,Illinois,7083889800,https://www.yelp.com/biz/crestwood-auto-crestwood?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Harders Service Station,5.00,5,0,Auto Repair,"724 W Burlington Ave, La Grange, IL 60525",La Grange,Illinois,7083540112,https://www.yelp.com/biz/harders-service-station-la-grange?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Dankhas Auto Repair II,5.00,6,0,Auto Repair,"6700 N Clark St, Chicago, IL 60626",Chicago,Illinois,7735080802,https://www.yelp.com/biz/dankhas-auto-repair-ii-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,MPC Northbrook,5.00,6,0,Auto Repair,"1848 Holste Rd, Northbrook, IL 60062",Northbrook,Illinois,8478491898,https://www.yelp.com/biz/mpc-northbrook-northbrook?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,A-1 Professional Automotive,5.00,14,0,Auto Repair,"4757 N Ronald St, Harwood Heights, IL 60706",Harwood Heights,Illinois,2245326452,https://www.yelp.com/biz/a-1-professional-automotive-harwood-heights?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Logan Auto Fix,5.00,24,0,Auto Repair,"2333 North St Louis Ave, Chicago, IL 60647",Chicago,Illinois,7736611922,https://www.yelp.com/biz/logan-auto-fix-chicago?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Lincolnwood Service Station,5.00,9,0,Gas Stations,"2949 Central St, Evanston, IL 60201",Evanston,Illinois,8478642002,https://www.yelp.com/biz/lincolnwood-service-station-evanston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Lekas Auto Construction,5.00,10,0,Auto Repair,"3148 W Lake Ave, Ste F, Glenview, IL 60026",Glenview,Illinois,8476578181,https://www.yelp.com/biz/lekas-auto-construction-glenview?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Fries Automotive Services,5.00,5,0,Auto Repair,"81 Old Palatine Rd, Prospect Heights, IL 60090",Prospect Heights,Illinois,8472298989,https://www.yelp.com/biz/fries-automotive-services-prospect-heights-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Addison Auto Repair,5.00,13,0,Auto Repair,"215 North Addison Rd, Addison, IL 60101",Addison,Illinois,6308328844,https://www.yelp.com/biz/addison-auto-repair-addison?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,GTO Automotive,5.00,9,0,Auto Repair,"1 W Main St, Bensenville, IL 60106",Bensenville,Illinois,6308601103,https://www.yelp.com/biz/gto-automotive-bensenville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Burbank's Complete Auto & Truck Repair,5.00,7,0,Auto Repair,"8410 S Oketo Ave, Bridgeview, IL 60455",Bridgeview,Illinois,7084301444,https://www.yelp.com/biz/burbanks-complete-auto-and-truck-repair-bridgeview?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Southwest Autowerks,5.00,8,0,Auto Repair,"3827 Maple Ave, Brookfield, IL 60513",Brookfield,Illinois,7083877100,https://www.yelp.com/biz/southwest-autowerks-brookfield?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Harlem & Shermer Service,5.00,7,0,Gas Stations,"9021 Harlem Ave, Morton Grove, IL 60053",Morton Grove,Illinois,8479654388,https://www.yelp.com/biz/harlem-and-shermer-service-morton-grove?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Larry's 66 Auto Repair,5.00,10,0,Auto Repair,"254 W Lake St, Elmhurst, IL 60126",Elmhurst,Illinois,6302793759,https://www.yelp.com/biz/larrys-66-auto-repair-elmhurst?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Michael's Automotive Inc,5.00,8,0,Auto Repair,"12425 S Rhea Dr, Ste D, Plainfield, IL 60585",Plainfield,Illinois,8152547190,https://www.yelp.com/biz/michaels-automotive-inc-plainfield?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
auto repair,Checkpoint Auto,5.00,20,0,Auto Repair,"9276 W 159th St, Orland Park, IL 60462",Orland Park,Illinois,7084608500,https://www.yelp.com/biz/checkpoint-auto-orland-park?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
